amount,method,bank,hour,day_of_week,prior_retries,is_new_customer,error_code,reason,bucket,retry_success
7457,Card,Axis Bank,15,2,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
7610,Card,ICICI Bank,23,0,1,1,BAD_REQUEST_ERROR,invalid_expiry,risk,0
2650,Wallet,ICICI Bank,9,0,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
1195,Card,Kotak Mahindra,22,0,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1447,UPI,IDFC First,19,6,2,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
787,UPI,ICICI Bank,14,1,3,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
8359,Card,Yes Bank,17,6,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
4066,Card,Axis Bank,18,3,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1031,UPI,Yes Bank,3,1,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
5368,Card,ICICI Bank,13,0,0,0,GATEWAY_ERROR,internal_error,timeout,0
16555,Card,Kotak Mahindra,12,4,0,0,GATEWAY_ERROR,internal_error,timeout,1
2089,Card,Kotak Mahindra,22,2,2,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1011,Netbanking,Yes Bank,10,6,0,0,GATEWAY_ERROR,internal_error,timeout,0
1600,Card,Yes Bank,0,2,1,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1593,Card,ICICI Bank,19,2,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
10131,Wallet,Kotak Mahindra,5,0,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
100,Card,Kotak Mahindra,12,4,2,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
4649,UPI,HDFC Bank,12,0,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
4775,UPI,ICICI Bank,17,6,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,1
2798,Card,Yes Bank,22,1,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1442,UPI,HDFC Bank,6,0,0,1,BAD_REQUEST_ERROR,issuer_general_decline,dropoff,1
858,Card,SBI,17,1,3,1,GATEWAY_ERROR,internal_error,funds,1
659,Netbanking,IDFC First,16,6,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1310,Netbanking,Axis Bank,10,2,2,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1814,Wallet,SBI,15,1,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
751,Wallet,HDFC Bank,16,4,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
2324,UPI,Yes Bank,18,3,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
4802,UPI,ICICI Bank,14,4,0,0,GATEWAY_ERROR,issuer_risk_block,risk,1
9810,UPI,ICICI Bank,18,2,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
419,UPI,SBI,6,2,0,0,BAD_REQUEST_ERROR,issuer_general_decline,invalid,1
1182,UPI,ICICI Bank,3,1,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
1729,Card,HDFC Bank,3,0,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2646,UPI,ICICI Bank,20,2,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2011,Card,Yes Bank,20,1,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
739,Wallet,Axis Bank,23,1,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
12873,UPI,SBI,23,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
799,UPI,HDFC Bank,9,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
812,Card,ICICI Bank,21,0,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1692,Card,ICICI Bank,10,4,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
3134,UPI,Axis Bank,6,6,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
2394,Netbanking,ICICI Bank,15,6,3,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2226,UPI,HDFC Bank,23,0,3,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
6068,UPI,Yes Bank,7,2,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
4234,Card,Yes Bank,23,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
302,Card,Yes Bank,18,4,1,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1411,UPI,Axis Bank,7,5,3,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
524,UPI,SBI,14,6,1,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1221,UPI,SBI,6,4,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
6834,UPI,HDFC Bank,21,1,0,0,BAD_REQUEST_ERROR,invalid_cvv,decline,1
993,UPI,HDFC Bank,2,5,2,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
542,Card,ICICI Bank,20,4,2,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
904,UPI,Kotak Mahindra,7,1,1,1,GATEWAY_ERROR,internal_error,timeout,0
577,Netbanking,ICICI Bank,22,1,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
3479,Netbanking,IDFC First,9,0,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
1648,Card,HDFC Bank,20,5,1,0,BAD_REQUEST_ERROR,issuer_general_decline,dropoff,1
44459,Wallet,HDFC Bank,16,0,2,0,GATEWAY_ERROR,issuer_risk_block,risk,0
3154,Card,IDFC First,0,3,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2168,UPI,ICICI Bank,13,2,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
554,Card,SBI,21,2,3,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
963,Card,IDFC First,12,4,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
921,UPI,ICICI Bank,7,1,3,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
723,Card,HDFC Bank,0,6,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
271,Card,SBI,8,3,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
6058,UPI,SBI,22,1,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
2186,Card,ICICI Bank,1,6,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3127,Wallet,HDFC Bank,7,1,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
443,Card,Yes Bank,13,6,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
7991,UPI,HDFC Bank,22,2,0,0,GATEWAY_ERROR,internal_error,timeout,1
4157,UPI,Kotak Mahindra,20,6,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
3102,Card,IDFC First,3,0,1,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
2896,UPI,Axis Bank,9,3,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
16625,Card,Kotak Mahindra,6,2,1,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2209,UPI,Kotak Mahindra,7,2,1,0,BAD_REQUEST_ERROR,otp_timeout,risk,0
920,UPI,Yes Bank,3,4,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
1865,UPI,ICICI Bank,6,3,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
2724,Card,IDFC First,16,6,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
9447,Netbanking,SBI,10,4,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
257,UPI,HDFC Bank,5,1,3,1,GATEWAY_ERROR,internal_error,timeout,1
385,Card,IDFC First,21,5,1,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
16698,UPI,Kotak Mahindra,2,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
4028,Card,HDFC Bank,15,0,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
9665,UPI,Kotak Mahindra,22,2,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
2914,Card,Yes Bank,12,3,0,0,GATEWAY_ERROR,internal_error,timeout,1
259,UPI,Axis Bank,12,3,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
471,Card,Axis Bank,17,2,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
9915,Card,Yes Bank,12,0,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
878,UPI,SBI,1,4,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
595,Card,ICICI Bank,11,0,2,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
2920,Card,Yes Bank,17,0,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
2071,UPI,IDFC First,9,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
5006,Netbanking,HDFC Bank,12,1,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
3667,UPI,SBI,1,3,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
785,Card,Yes Bank,1,1,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1794,Card,HDFC Bank,12,0,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,0
588,UPI,ICICI Bank,19,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1956,Card,ICICI Bank,17,0,2,0,GATEWAY_ERROR,issuer_risk_block,risk,0
14621,UPI,Yes Bank,18,4,3,0,GATEWAY_ERROR,internal_error,timeout,1
12794,Card,SBI,2,3,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
7502,UPI,Kotak Mahindra,9,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
588,UPI,SBI,12,5,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
205,Card,Yes Bank,4,4,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
745,UPI,SBI,11,2,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,1
792,Card,Axis Bank,16,1,3,1,BAD_REQUEST_ERROR,otp_timeout,timeout,1
1244,Wallet,HDFC Bank,6,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
867,Card,ICICI Bank,16,1,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
8181,UPI,ICICI Bank,5,6,1,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
2120,Card,Kotak Mahindra,15,3,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
1271,UPI,ICICI Bank,12,5,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1829,Netbanking,IDFC First,2,3,0,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
5165,UPI,ICICI Bank,20,4,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
5108,Wallet,ICICI Bank,9,5,0,0,GATEWAY_ERROR,internal_error,dropoff,1
2954,Card,ICICI Bank,22,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
27898,Card,HDFC Bank,12,5,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
953,Netbanking,Axis Bank,1,3,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
1308,Wallet,IDFC First,3,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1199,UPI,Yes Bank,21,4,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
5591,UPI,HDFC Bank,23,0,2,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
6080,UPI,Yes Bank,12,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
2670,UPI,Axis Bank,19,3,0,0,GATEWAY_ERROR,internal_error,timeout,1
2052,Card,Axis Bank,12,6,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
6663,Wallet,IDFC First,4,3,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
938,Netbanking,Yes Bank,7,5,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
11456,Netbanking,Axis Bank,20,3,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
4916,UPI,IDFC First,19,6,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
2300,UPI,IDFC First,2,3,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1326,UPI,Kotak Mahindra,17,6,3,1,GATEWAY_ERROR,issuer_risk_block,decline,1
6662,Card,Yes Bank,19,6,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
507,Card,IDFC First,21,1,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
3583,Netbanking,IDFC First,12,1,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1873,UPI,IDFC First,16,4,3,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1035,Netbanking,SBI,18,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
1555,Card,ICICI Bank,16,1,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
8906,Netbanking,HDFC Bank,20,3,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
2190,Card,ICICI Bank,21,4,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
242,UPI,Yes Bank,21,3,2,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
6627,Netbanking,IDFC First,18,5,0,1,GATEWAY_ERROR,internal_error,timeout,1
2938,UPI,Kotak Mahindra,8,4,1,1,GATEWAY_ERROR,issuer_unavailable,timeout,1
5924,Netbanking,IDFC First,20,1,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
309,Netbanking,IDFC First,11,6,2,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
3844,Netbanking,SBI,17,2,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
628,Wallet,HDFC Bank,7,0,0,1,GATEWAY_ERROR,issuer_risk_block,dropoff,1
3043,Card,Yes Bank,12,5,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
4642,Card,ICICI Bank,21,0,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
580,Card,Yes Bank,2,4,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1895,UPI,IDFC First,11,5,0,0,GATEWAY_ERROR,internal_error,timeout,1
2255,UPI,Yes Bank,20,3,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
201,Netbanking,SBI,13,5,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
3371,UPI,IDFC First,14,6,3,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
7029,Card,Kotak Mahindra,13,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,1
1286,UPI,Yes Bank,5,2,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
8309,Wallet,IDFC First,11,5,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
635,Netbanking,Axis Bank,2,0,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
524,UPI,Yes Bank,6,5,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
5467,Card,Axis Bank,19,4,3,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1507,Card,Kotak Mahindra,5,6,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
2187,UPI,ICICI Bank,22,4,3,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
4799,Card,ICICI Bank,2,5,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
767,UPI,Yes Bank,11,3,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
3078,UPI,IDFC First,3,4,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
21689,UPI,Yes Bank,4,3,1,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
981,UPI,SBI,3,0,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
6013,Wallet,Yes Bank,10,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
726,Card,ICICI Bank,17,4,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
731,UPI,ICICI Bank,18,3,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
6585,Card,SBI,14,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3702,UPI,Yes Bank,7,1,3,1,GATEWAY_ERROR,issuer_unavailable,invalid,0
2789,UPI,Kotak Mahindra,18,2,0,0,GATEWAY_ERROR,internal_error,timeout,1
3577,Card,Kotak Mahindra,0,0,2,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
45523,UPI,SBI,15,4,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
232,Card,Kotak Mahindra,15,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
14186,UPI,SBI,9,6,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
690,Wallet,SBI,7,4,0,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
639,UPI,Kotak Mahindra,5,3,1,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
4330,Card,Axis Bank,10,1,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1811,Netbanking,Axis Bank,7,5,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1799,Netbanking,ICICI Bank,11,1,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
1708,Netbanking,SBI,0,5,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
5941,Card,Yes Bank,19,1,2,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
4231,Wallet,Kotak Mahindra,10,0,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
860,Netbanking,SBI,2,5,1,1,GATEWAY_ERROR,internal_error,timeout,1
5011,Netbanking,HDFC Bank,2,3,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
3243,UPI,Axis Bank,5,0,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
5018,Wallet,Yes Bank,6,0,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
332,Netbanking,SBI,14,3,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3574,UPI,Kotak Mahindra,11,4,1,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
5733,Card,ICICI Bank,11,2,0,1,BAD_REQUEST_ERROR,insufficient_funds,funds,0
3128,UPI,Kotak Mahindra,18,2,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
734,Wallet,SBI,15,4,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
2510,UPI,Yes Bank,0,5,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
3918,Card,ICICI Bank,17,6,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
3207,Wallet,SBI,19,0,2,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
2549,Card,ICICI Bank,12,3,0,1,GATEWAY_ERROR,issuer_risk_block,risk,0
1674,Wallet,Kotak Mahindra,7,3,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
5386,UPI,HDFC Bank,14,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1482,Netbanking,Axis Bank,16,2,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1000,Netbanking,SBI,11,3,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
7106,Wallet,HDFC Bank,12,2,0,1,GATEWAY_ERROR,internal_error,timeout,1
657,Card,Yes Bank,21,5,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
485,Card,HDFC Bank,21,5,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
3893,Netbanking,Kotak Mahindra,5,1,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1634,UPI,ICICI Bank,17,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
647,Card,IDFC First,17,3,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1975,Netbanking,Kotak Mahindra,3,4,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1133,Card,IDFC First,19,1,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
5583,Wallet,IDFC First,15,0,1,0,GATEWAY_ERROR,issuer_unavailable,timeout,0
281,UPI,ICICI Bank,20,3,0,1,BAD_REQUEST_ERROR,user_cancelled,invalid,1
1721,Card,HDFC Bank,4,5,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1476,Card,HDFC Bank,2,2,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
5654,Card,IDFC First,19,1,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1057,Card,ICICI Bank,21,3,3,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
2531,UPI,SBI,23,1,0,0,GATEWAY_ERROR,internal_error,timeout,1
5581,Netbanking,Axis Bank,20,2,1,0,GATEWAY_ERROR,issuer_risk_block,risk,1
384,Card,Kotak Mahindra,5,1,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
1331,Wallet,HDFC Bank,11,3,0,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
12890,UPI,SBI,2,3,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
625,Card,HDFC Bank,15,5,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
5832,Wallet,SBI,17,5,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
2475,Wallet,ICICI Bank,23,0,0,1,GATEWAY_ERROR,internal_error,timeout,1
868,UPI,ICICI Bank,23,2,1,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
1434,UPI,ICICI Bank,7,3,1,1,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1198,Card,Axis Bank,14,4,0,0,GATEWAY_ERROR,internal_error,timeout,1
5286,UPI,Kotak Mahindra,23,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
961,Wallet,HDFC Bank,17,6,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
280,Card,Yes Bank,21,6,3,0,GATEWAY_ERROR,issuer_risk_block,risk,0
902,Card,Kotak Mahindra,7,3,2,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
7379,Card,Axis Bank,9,5,0,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
826,Wallet,Axis Bank,23,4,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1405,UPI,Yes Bank,4,0,1,1,GATEWAY_ERROR,issuer_risk_block,risk,0
6224,Card,Yes Bank,17,6,0,1,GATEWAY_ERROR,issuer_unavailable,timeout,0
3889,Card,HDFC Bank,9,6,1,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,0
1685,Wallet,Yes Bank,0,3,3,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
863,UPI,IDFC First,6,6,0,0,GATEWAY_ERROR,internal_error,timeout,1
7742,UPI,Kotak Mahindra,3,3,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
4403,UPI,ICICI Bank,19,6,2,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
504,UPI,ICICI Bank,17,5,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
1174,Card,Kotak Mahindra,23,3,2,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
19211,Card,Axis Bank,7,4,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
4009,Card,ICICI Bank,23,5,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
9957,Card,SBI,2,3,1,1,GATEWAY_ERROR,internal_error,timeout,0
712,UPI,Axis Bank,18,3,1,1,GATEWAY_ERROR,issuer_unavailable,dropoff,1
28236,UPI,ICICI Bank,10,0,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
1171,Netbanking,ICICI Bank,17,0,0,0,GATEWAY_ERROR,internal_error,timeout,1
5513,Card,SBI,8,5,1,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
8393,Netbanking,ICICI Bank,14,5,1,0,GATEWAY_ERROR,internal_error,timeout,0
2357,Wallet,HDFC Bank,14,1,0,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1603,Card,Kotak Mahindra,0,6,3,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
9878,Card,HDFC Bank,0,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
3034,UPI,Kotak Mahindra,19,6,1,0,BAD_REQUEST_ERROR,issuer_general_decline,dropoff,1
748,Card,ICICI Bank,4,0,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,1
4216,Card,ICICI Bank,21,2,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
2004,UPI,Kotak Mahindra,19,2,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
915,UPI,Axis Bank,17,1,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
448,Card,HDFC Bank,15,1,0,0,GATEWAY_ERROR,issuer_unavailable,timeout,1
239,Wallet,ICICI Bank,6,1,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
9806,UPI,Yes Bank,12,5,0,1,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
5299,UPI,SBI,9,1,1,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
1955,Card,Axis Bank,23,4,0,1,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
3518,UPI,Kotak Mahindra,2,2,1,0,GATEWAY_ERROR,issuer_risk_block,risk,0
1605,Wallet,HDFC Bank,19,3,1,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
1304,Wallet,Kotak Mahindra,16,3,0,0,GATEWAY_ERROR,internal_error,timeout,1
1202,UPI,SBI,12,5,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,1
1376,Wallet,IDFC First,10,4,0,0,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2008,Netbanking,ICICI Bank,16,6,0,1,BAD_REQUEST_ERROR,issuer_general_decline,invalid,1
3274,Netbanking,Axis Bank,19,3,2,0,GATEWAY_ERROR,internal_error,timeout,1
5875,Card,HDFC Bank,21,1,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
399,UPI,ICICI Bank,7,5,1,0,GATEWAY_ERROR,internal_error,timeout,0
4538,Netbanking,HDFC Bank,20,1,1,0,BAD_REQUEST_ERROR,invalid_cvv,invalid,0
1294,Card,Axis Bank,0,2,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
997,Netbanking,Yes Bank,20,0,0,0,GATEWAY_ERROR,internal_error,timeout,1
1345,Card,SBI,10,4,0,0,BAD_REQUEST_ERROR,user_cancelled,dropoff,1
1751,UPI,SBI,22,2,0,1,BAD_REQUEST_ERROR,invalid_cvv,invalid,1
7672,Wallet,IDFC First,13,3,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
4574,UPI,ICICI Bank,14,6,0,0,BAD_REQUEST_ERROR,insufficient_funds,timeout,1
7860,Wallet,SBI,18,1,0,0,GATEWAY_ERROR,internal_error,timeout,1
1522,Card,Kotak Mahindra,16,3,0,0,BAD_REQUEST_ERROR,invalid_expiry,invalid,0
5529,UPI,ICICI Bank,10,6,2,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,1
380,Card,Kotak Mahindra,10,3,1,0,BAD_REQUEST_ERROR,insufficient_funds,funds,0
1554,Card,Kotak Mahindra,12,3,0,1,BAD_REQUEST_ERROR,issuer_general_decline,decline,0
2104,Wallet,SBI,1,6,3,0,GATEWAY_ERROR,issuer_unavailable,risk,0
542,Netbanking,ICICI Bank,14,1,1,0,BAD_REQUEST_ERROR,otp_timeout,dropoff,0
